,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,Male,Female,Unknown,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Aged65to74,Aged75to84,Aged85up,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,DeathsCumulative_DOD,DeathsToday_DOD,SevenDayAvg_Cases
748,2022-03-19 00:00:00+00:00,4787,1381086,0.0,6638,2022-03-18 00:00:00+00:00,1405062.0,669275.0,735638.0,149.0,31336.0,2572.0,69589.0,0.0,943.0,744.0,1775.0,2752.0,3048.0,3325.0,3920.0,4981.0,5946.0,3895.0,63454.0,184364.0,239435.0,242241.0,257888.0,192469.0,117703.0,60200.0,30712.0,16498.0,40.0,0,0,0,749,6851.0,15.0,4993
749,2022-03-20 00:00:00+00:00,5067,1386153,0.0,6638,2022-03-19 00:00:00+00:00,1410125.0,671411.0,738565.0,149.0,31393.0,2573.0,69665.0,0.0,947.0,745.0,1778.0,2757.0,3052.0,3333.0,3921.0,4985.0,5964.0,3904.0,63673.0,185037.0,239803.0,242945.0,259019.0,193334.0,118261.0,60539.0,30861.0,16555.0,40.0,0,0,0,750,6860.0,9.0,4935
750,2022-03-21 00:00:00+00:00,4024,1390177,26.0,6664,2022-03-20 00:00:00+00:00,1414144.0,673050.0,740943.0,151.0,31449.0,2575.0,69835.0,0.0,949.0,747.0,1780.0,2759.0,3056.0,3337.0,3928.0,4992.0,5979.0,3915.0,63841.0,185520.0,240095.0,243452.0,259931.0,194021.0,118765.0,60800.0,30983.0,16637.0,41.0,0,0,0,751,6872.0,12.0,5210
751,2022-03-22 00:00:00+00:00,7729,1397885,16.0,6680,2022-03-21 00:00:00+00:00,1421850.0,676308.0,745391.0,151.0,31784.0,2577.0,70287.0,0.0,961.0,754.0,1789.0,2778.0,3085.0,3361.0,3967.0,5038.0,6060.0,3984.0,64110.0,186320.0,240744.0,244596.0,261603.0,195355.0,119648.0,61261.0,31274.0,16840.0,41.0,0,0,0,752,6884.0,12.0,5416
752,2022-03-23 00:00:00+00:00,7038,1404929,5.0,6685,2022-03-22 00:00:00+00:00,1428867.0,679369.0,749346.0,152.0,32161.0,2582.0,70835.0,0.0,975.0,764.0,1799.0,2795.0,3118.0,3394.0,4009.0,5099.0,6156.0,4045.0,64320.0,186936.0,241324.0,245759.0,263139.0,196552.0,120451.0,61703.0,31577.0,17007.0,41.0,0,0,0,753,6900.0,16.0,5643
753,2022-03-24 00:00:00+00:00,8910,1413798,8.0,6693,2022-03-23 00:00:00+00:00,1437765.0,683145.0,754466.0,154.0,32434.0,2584.0,71532.0,0.0,990.0,772.0,1811.0,2819.0,3139.0,3412.0,4036.0,5141.0,6221.0,4086.0,64558.0,187650.0,242179.0,247311.0,265048.0,198080.0,121517.0,62244.0,31899.0,17179.0,41.0,0,0,0,754,6910.0,10.0,6169
754,2022-03-25 00:00:00+00:00,9324,1422945,17.0,6710,2022-03-24 00:00:00+00:00,1447091.0,687160.0,759776.0,155.0,32716.0,2588.0,72087.0,0.0,1000.0,782.0,1816.0,2834.0,3160.0,3428.0,4058.0,5202.0,6288.0,4141.0,64833.0,188362.0,243062.0,248935.0,267022.0,199706.0,122628.0,62850.0,32246.0,17346.0,40.0,0,0,0,755,6918.0,8.0,6697
755,2022-03-26 00:00:00+00:00,7754,1430674,0.0,6710,2022-03-25 00:00:00+00:00,1454836.0,690468.0,764213.0,155.0,32926.0,2591.0,72681.0,0.0,1011.0,786.0,1823.0,2847.0,3175.0,3439.0,4083.0,5237.0,6345.0,4173.0,65042.0,188912.0,243734.0,250431.0,268639.0,201048.0,123614.0,63295.0,32542.0,17478.0,40.0,0,0,0,756,6929.0,11.0,7120
756,2022-03-27 00:00:00+00:00,6940,1437614,0.0,6710,2022-03-26 00:00:00+00:00,1461767.0,693460.0,768152.0,155.0,33020.0,2593.0,73235.0,0.0,1014.0,787.0,1825.0,2856.0,3183.0,3446.0,4092.0,5256.0,6364.0,4190.0,65264.0,189451.0,244368.0,251582.0,270105.0,202267.0,124498.0,63772.0,32775.0,17584.0,41.0,0,0,0,757,6938.0,9.0,7388
757,2022-03-28 00:00:00+00:00,5263,1442877,11.0,6721,2022-03-27 00:00:00+00:00,1467026.0,695657.0,771213.0,156.0,33086.0,2594.0,73603.0,0.0,1017.0,788.0,1827.0,2863.0,3189.0,3450.0,4100.0,5265.0,6379.0,4201.0,65455.0,189838.0,244811.0,252411.0,271263.0,203241.0,125182.0,64132.0,32936.0,17656.0,41.0,0,0,0,758,6952.0,14.0,7565
758,2022-03-29 00:00:00+00:00,5962,1448812,9.0,6730,2022-03-28 00:00:00+00:00,1472962.0,698207.0,774598.0,157.0,33474.0,2601.0,74065.0,0.0,1033.0,794.0,1841.0,2892.0,3217.0,3472.0,4127.0,5325.0,6483.0,4283.0,65634.0,190287.0,245250.0,253310.0,272460.0,204271.0,125983.0,64582.0,33245.0,17839.0,43.0,0,0,0,759,6971.0,19.0,7313
759,2022-03-30 00:00:00+00:00,5381,1454182,10.0,6740,2022-03-29 00:00:00+00:00,1478319.0,700429.0,777733.0,157.0,33751.0,2609.0,74426.0,0.0,1053.0,798.0,1849.0,2909.0,3230.0,3493.0,4156.0,5373.0,6556.0,4327.0,65823.0,190621.0,245661.0,254170.0,273543.0,205172.0,126723.0,64989.0,33516.0,18000.0,43.0,0,0,0,760,6986.0,15.0,7076
760,2022-03-31 00:00:00+00:00,5252,1459425,13.0,6753,2022-03-30 00:00:00+00:00,1483557.0,702691.0,780708.0,158.0,33977.0,2613.0,74727.0,0.0,1066.0,801.0,1856.0,2928.0,3255.0,3508.0,4175.0,5416.0,6601.0,4364.0,65996.0,191009.0,246072.0,254996.0,274654.0,206022.0,127397.0,65401.0,33759.0,18149.0,42.0,0,0,0,761,6995.0,9.0,6553
761,2022-04-01 00:00:00+00:00,5750,1465150,33.0,6786,2022-03-31 00:00:00+00:00,1489291.0,705120.0,784013.0,158.0,34242.0,2617.0,75124.0,0.0,1076.0,810.0,1859.0,2941.0,3268.0,3536.0,4207.0,5456.0,6670.0,4412.0,66215.0,191409.0,246512.0,255905.0,275880.0,207021.0,128131.0,65786.0,34033.0,18297.0,42.0,0,0,0,762,7018.0,23.0,6043
762,2022-04-02 00:00:00+00:00,3750,1468897,0.0,6786,2022-04-01 00:00:00+00:00,1493033.0,706735.0,786139.0,159.0,34414.0,2619.0,75340.0,0.0,1081.0,812.0,1864.0,2945.0,3282.0,3545.0,4222.0,5492.0,6712.0,4452.0,66333.0,191660.0,246814.0,256471.0,276662.0,207618.0,128626.0,66096.0,34226.0,18423.0,42.0,0,0,0,763,7028.0,10.0,5471
763,2022-04-03 00:00:00+00:00,2313,1471210,0.0,6786,2022-04-02 00:00:00+00:00,1495324.0,707695.0,787470.0,159.0,34495.0,2619.0,75508.0,0.0,1083.0,814.0,1869.0,2952.0,3289.0,3553.0,4228.0,5508.0,6727.0,4465.0,66416.0,191798.0,246998.0,256804.0,277131.0,208038.0,128953.0,66258.0,34336.0,18488.0,43.0,0,0,0,764,7042.0,14.0,4810
764,2022-04-04 00:00:00+00:00,3164,1474374,13.0,6799,2022-04-03 00:00:00+00:00,1498480.0,709048.0,789273.0,159.0,34567.0,2621.0,75733.0,0.0,1085.0,816.0,1872.0,2958.0,3296.0,3557.0,4240.0,5523.0,6740.0,4473.0,66574.0,192069.0,247222.0,257299.0,277780.0,208551.0,129373.0,66493.0,34474.0,18541.0,41.0,0,0,0,765,7061.0,19.0,4510
765,2022-04-05 00:00:00+00:00,2743,1477112,6.0,6805,2022-04-04 00:00:00+00:00,1501210.0,710267.0,790784.0,159.0,34825.0,2623.0,75953.0,0.0,1101.0,823.0,1878.0,2974.0,3313.0,3569.0,4264.0,5548.0,6823.0,4525.0,66690.0,192275.0,247401.0,257684.0,278325.0,208952.0,129727.0,66722.0,34659.0,18671.0,43.0,0,0,0,766,7076.0,15.0,4050
766,2022-04-06 00:00:00+00:00,4076,1481171,19.0,6824,2022-04-05 00:00:00+00:00,1505271.0,711970.0,793141.0,160.0,35049.0,2625.0,76319.0,0.0,1108.0,829.0,1882.0,2989.0,3324.0,3585.0,4287.0,5582.0,6890.0,4566.0,66838.0,192577.0,247692.0,258303.0,279158.0,209606.0,130269.0,67022.0,34890.0,18812.0,42.0,0,0,0,767,7085.0,9.0,3864
767,2022-04-07 00:00:00+00:00,3150,1484321,19.0,6843,2022-04-06 00:00:00+00:00,1508410.0,713326.0,794924.0,160.0,35272.0,2628.0,76641.0,0.0,1117.0,836.0,1889.0,3004.0,3347.0,3603.0,4305.0,5619.0,6951.0,4594.0,66956.0,192792.0,247918.0,258734.0,279824.0,210118.0,130680.0,67276.0,35104.0,18903.0,43.0,0,0,0,768,7103.0,18.0,3563
768,2022-04-08 00:00:00+00:00,2845,1487164,20.0,6863,2022-04-07 00:00:00+00:00,1511239.0,714537.0,796542.0,160.0,35434.0,2630.0,76948.0,0.0,1125.0,839.0,1894.0,3019.0,3357.0,3610.0,4322.0,5645.0,6996.0,4620.0,67047.0,192988.0,248097.0,259205.0,280412.0,210557.0,131048.0,67516.0,35273.0,18991.0,42.0,0,0,0,769,7118.0,15.0,3148
769,2022-04-09 00:00:00+00:00,2756,1489909,0.0,6863,2022-04-08 00:00:00+00:00,1513982.0,715697.0,798124.0,161.0,35578.0,2632.0,77196.0,0.0,1130.0,844.0,1898.0,3030.0,3363.0,3619.0,4334.0,5667.0,7040.0,4646.0,67152.0,193163.0,248287.0,259581.0,280974.0,211001.0,131393.0,67767.0,35469.0,19090.0,44.0,0,0,0,770,7132.0,14.0,3006
770,2022-04-10 00:00:00+00:00,1442,1491351,0.0,6863,2022-04-09 00:00:00+00:00,1515419.0,716294.0,798964.0,161.0,35640.0,2633.0,77343.0,0.0,1133.0,846.0,1900.0,3034.0,3363.0,3623.0,4346.0,5682.0,7050.0,4656.0,67227.0,193264.0,248358.0,259773.0,281265.0,211248.0,131591.0,67907.0,35543.0,19138.0,44.0,0,0,0,771,7151.0,19.0,2882
771,2022-04-11 00:00:00+00:00,1715,1493066,21.0,6884,2022-04-10 00:00:00+00:00,1517131.0,717013.0,799957.0,161.0,35656.0,2633.0,77549.0,0.0,1133.0,846.0,1900.0,3035.0,3364.0,3623.0,4348.0,5683.0,7059.0,4658.0,67297.0,193394.0,248482.0,260012.0,281633.0,211549.0,131789.0,68055.0,35637.0,19178.0,42.0,0,0,0,772,7163.0,12.0,2675
772,2022-04-12 00:00:00+00:00,1749,1494814,19.0,6903,2022-04-11 00:00:00+00:00,1518868.0,717788.0,800918.0,162.0,35795.0,2635.0,77709.0,0.0,1139.0,847.0,1903.0,3045.0,3373.0,3627.0,4360.0,5706.0,7100.0,4688.0,67386.0,193506.0,248588.0,260289.0,281952.0,211796.0,132038.0,68215.0,35746.0,19247.0,43.0,0,0,0,773,7178.0,15.0,2533
773,2022-04-13 00:00:00+00:00,2098,1496910,16.0,6919,2022-04-12 00:00:00+00:00,1520952.0,718698.0,802092.0,162.0,35993.0,2636.0,77965.0,0.0,1147.0,849.0,1907.0,3057.0,3386.0,3641.0,4381.0,5737.0,7145.0,4736.0,67464.0,193620.0,248701.0,260599.0,282406.0,212107.0,132311.0,68411.0,35876.0,19352.0,44.0,0,0,0,774,7194.0,16.0,2250
774,2022-04-14 00:00:00+00:00,1936,1498834,13.0,6932,2022-04-13 00:00:00+00:00,1522881.0,719512.0,803207.0,162.0,36108.0,2638.0,78193.0,0.0,1155.0,851.0,1913.0,3064.0,3395.0,3650.0,4392.0,5762.0,7165.0,4754.0,67554.0,193727.0,248841.0,260870.0,282811.0,212418.0,132576.0,68588.0,35971.0,19420.0,43.0,0,0,0,775,7207.0,13.0,2077
775,2022-04-15 00:00:00+00:00,1788,1500604,0.0,6932,2022-04-14 00:00:00+00:00,1524652.0,720282.0,804208.0,162.0,36234.0,2640.0,78422.0,0.0,1158.0,853.0,1918.0,3071.0,3407.0,3659.0,4409.0,5776.0,7201.0,4775.0,67606.0,193814.0,248941.0,261153.0,283187.0,212690.0,132824.0,68744.0,36097.0,19491.0,44.0,0,0,0,776,7224.0,17.0,1926
776,2022-04-16 00:00:00+00:00,1666,1502270,0.0,6932,2022-04-15 00:00:00+00:00,1526316.0,720991.0,805163.0,162.0,36377.0,2641.0,78610.0,0.0,1165.0,858.0,1920.0,3079.0,3416.0,3667.0,4419.0,5802.0,7247.0,4797.0,67672.0,193933.0,249033.0,261408.0,283518.0,212934.0,133016.0,68930.0,36219.0,19548.0,44.0,0,0,0,777,7238.0,14.0,1770
777,2022-04-17 00:00:00+00:00,852,1503122,0.0,6932,2022-04-16 00:00:00+00:00,1527167.0,721344.0,805661.0,162.0,36440.0,2641.0,78721.0,0.0,1167.0,858.0,1922.0,3083.0,3421.0,3671.0,4425.0,5815.0,7263.0,4808.0,67706.0,193973.0,249085.0,261526.0,283696.0,213091.0,133133.0,69006.0,36272.0,19574.0,45.0,0,0,0,778,7254.0,16.0,1686
778,2022-04-18 00:00:00+00:00,1668,1504790,0.0,6932,2022-04-17 00:00:00+00:00,1528831.0,722044.0,806625.0,162.0,36503.0,2643.0,78888.0,0.0,1170.0,860.0,1927.0,3092.0,3428.0,3672.0,4428.0,5829.0,7273.0,4817.0,67783.0,194094.0,249201.0,261774.0,284066.0,213352.0,133345.0,69157.0,36344.0,19610.0,42.0,0,0,0,779,7262.0,8.0,1679
779,2022-04-19 00:00:00+00:00,778,1505568,32.0,6964,2022-04-18 00:00:00+00:00,1529608.0,722348.0,807098.0,162.0,36516.0,2643.0,78989.0,0.0,1171.0,860.0,1927.0,3093.0,3428.0,3673.0,4429.0,5831.0,7277.0,4820.0,67815.0,194131.0,249246.0,261890.0,284243.0,213482.0,133469.0,69228.0,36374.0,19625.0,43.0,0,0,0,780,7272.0,10.0,1540
780,2022-04-20 00:00:00+00:00,1407,1506963,17.0,6981,2022-04-19 00:00:00+00:00,1531002.0,722948.0,807892.0,162.0,36730.0,2645.0,79161.0,0.0,1180.0,867.0,1934.0,3103.0,3442.0,3689.0,4453.0,5868.0,7339.0,4848.0,67860.0,194214.0,249325.0,262105.0,284505.0,213716.0,133639.0,69379.0,36477.0,19677.0,45.0,0,0,0,781,7282.0,10.0,1442
781,2022-04-21 00:00:00+00:00,1426,1508373,12.0,6993,2022-04-20 00:00:00+00:00,1532412.0,723549.0,808701.0,162.0,36854.0,2646.0,79336.0,0.0,1186.0,867.0,1939.0,3105.0,3455.0,3700.0,4474.0,5892.0,7358.0,4871.0,67906.0,194283.0,249404.0,262316.0,284820.0,213957.0,133843.0,69507.0,36554.0,19717.0,44.0,0,0,0,782,7289.0,7.0,1369
782,2022-04-22 00:00:00+00:00,1171,1509536,3.0,6996,2022-04-21 00:00:00+00:00,1533575.0,724061.0,809352.0,162.0,36982.0,2646.0,79450.0,0.0,1190.0,871.0,1940.0,3112.0,3464.0,3709.0,4496.0,5914.0,7388.0,4891.0,67940.0,194320.0,249488.0,262511.0,285045.0,214145.0,134002.0,69615.0,36640.0,19764.0,45.0,0,0,0,783,7304.0,15.0,1281
783,2022-04-23 00:00:00+00:00,1547,1511049,0.0,6996,2022-04-22 00:00:00+00:00,1535112.0,724691.0,810259.0,162.0,37045.0,2646.0,79610.0,0.0,1194.0,872.0,1944.0,3119.0,3468.0,3713.0,4506.0,5927.0,7399.0,4896.0,68003.0,194382.0,249588.0,262791.0,285363.0,214403.0,134227.0,69737.0,36712.0,19801.0,43.0,0,0,0,784,7309.0,5.0,1264
784,2022-04-24 00:00:00+00:00,705,1511754,0.0,6996,2022-04-23 00:00:00+00:00,1535817.0,724978.0,810677.0,162.0,37071.0,2646.0,79684.0,0.0,1194.0,872.0,1946.0,3121.0,3471.0,3717.0,4510.0,5930.0,7402.0,4901.0,68029.0,194421.0,249628.0,262902.0,285514.0,214549.0,134323.0,69793.0,36738.0,19814.0,43.0,0,0,0,785,7326.0,17.0,1243
785,2022-04-25 00:00:00+00:00,1058,1512812,20.0,7016,2022-04-24 00:00:00+00:00,1536871.0,725388.0,811321.0,162.0,37092.0,2646.0,79788.0,0.0,1194.0,872.0,1947.0,3122.0,3471.0,3720.0,4512.0,5934.0,7410.0,4903.0,68064.0,194473.0,249693.0,263059.0,285744.0,214738.0,134493.0,69889.0,36785.0,19827.0,44.0,0,0,0,786,7332.0,6.0,1156
786,2022-04-26 00:00:00+00:00,1236,1514035,12.0,7028,2022-04-25 00:00:00+00:00,1538096.0,725886.0,812047.0,163.0,37259.0,2649.0,79899.0,0.0,1203.0,872.0,1954.0,3132.0,3483.0,3730.0,4525.0,5970.0,7446.0,4937.0,68112.0,194530.0,249765.0,263239.0,285985.0,214927.0,134653.0,70015.0,36877.0,19887.0,45.0,0,0,0,787,7345.0,13.0,1221
787,2022-04-27 00:00:00+00:00,982,1515005,26.0,7054,2022-04-26 00:00:00+00:00,1539069.0,726284.0,812622.0,163.0,37331.0,2649.0,79992.0,0.0,1205.0,873.0,1959.0,3141.0,3492.0,3735.0,4531.0,5978.0,7467.0,4943.0,68130.0,194565.0,249842.0,263395.0,286198.0,215092.0,134777.0,70105.0,36944.0,19915.0,44.0,0,0,0,788,7350.0,5.0,1160
788,2022-04-28 00:00:00+00:00,1149,1516153,22.0,7076,2022-04-27 00:00:00+00:00,1540211.0,726735.0,813312.0,164.0,37395.0,2651.0,80126.0,0.0,1205.0,873.0,1963.0,3147.0,3495.0,3740.0,4538.0,5989.0,7485.0,4953.0,68164.0,194614.0,249926.0,263568.0,286426.0,215295.0,134957.0,70204.0,37011.0,19940.0,45.0,0,0,0,789,7356.0,6.0,1121
789,2022-04-29 00:00:00+00:00,980,1517112,11.0,7087,2022-04-28 00:00:00+00:00,1541175.0,727130.0,813881.0,164.0,37480.0,2652.0,80224.0,0.0,1205.0,875.0,1964.0,3156.0,3507.0,3746.0,4550.0,6001.0,7508.0,4961.0,68193.0,194652.0,249989.0,263742.0,286601.0,215466.0,135098.0,70297.0,37073.0,19958.0,45.0,0,0,0,790,7361.0,5.0,1093
790,2022-04-30 00:00:00+00:00,786,1517833,0.0,7087,2022-04-29 00:00:00+00:00,1541950.0,727464.0,814322.0,164.0,37548.0,2652.0,80283.0,0.0,1206.0,878.0,1966.0,3160.0,3511.0,3754.0,4560.0,6005.0,7529.0,4972.0,68213.0,194672.0,250036.0,263867.0,286735.0,215606.0,135212.0,70371.0,37145.0,19987.0,48.0,0,0,0,791,7367.0,6.0,985
791,2022-05-01 00:00:00+00:00,188,1518021,0.0,7087,2022-04-30 00:00:00+00:00,1542139.0,727550.0,814425.0,164.0,37569.0,2652.0,80300.0,0.0,1206.0,879.0,1967.0,3160.0,3511.0,3756.0,4563.0,6008.0,7534.0,4978.0,68219.0,194680.0,250048.0,263888.0,286761.0,215628.0,135250.0,70390.0,37169.0,20000.0,54.0,0,0,0,792,7378.0,11.0,911
792,2022-05-02 00:00:00+00:00,784,1518805,0.0,7087,2022-05-01 00:00:00+00:00,1542921.0,727874.0,814883.0,164.0,37583.0,2652.0,80360.0,0.0,1208.0,879.0,1967.0,3162.0,3512.0,3757.0,4565.0,6010.0,7536.0,4980.0,68263.0,194725.0,250105.0,264007.0,286913.0,215771.0,135371.0,70452.0,37199.0,20009.0,42.0,0,0,0,793,7385.0,7.0,872
793,2022-05-03 00:00:00+00:00,491,1519296,5.0,7092,2022-05-02 00:00:00+00:00,1543409.0,728094.0,815151.0,164.0,37606.0,2653.0,80418.0,0.0,1209.0,879.0,1969.0,3163.0,3513.0,3758.0,4567.0,6014.0,7545.0,4982.0,68276.0,194757.0,250124.0,264077.0,287018.0,215853.0,135461.0,70487.0,37230.0,20020.0,46.0,0,0,0,794,7391.0,6.0,765
794,2022-05-04 00:00:00+00:00,1037,1520327,11.0,7103,2022-05-03 00:00:00+00:00,1544436.0,728514.0,815758.0,164.0,37719.0,2654.0,80496.0,0.0,1215.0,880.0,1969.0,3172.0,3521.0,3768.0,4576.0,6031.0,7575.0,5005.0,68299.0,194796.0,250199.0,264222.0,287178.0,216011.0,135626.0,70616.0,37317.0,20066.0,49.0,0,0,0,795,7404.0,13.0,773
795,2022-05-05 00:00:00+00:00,1146,1521474,5.0,7108,2022-05-04 00:00:00+00:00,1545614.0,729028.0,816421.0,165.0,37834.0,2655.0,80611.0,0.0,1222.0,881.0,1975.0,3185.0,3533.0,3775.0,4585.0,6046.0,7599.0,5026.0,68332.0,194849.0,250292.0,264396.0,287403.0,216194.0,135790.0,70741.0,37395.0,20116.0,45.0,0,0,0,796,7413.0,9.0,773
796,2022-05-06 00:00:00+00:00,894,1522363,23.0,7131,2022-05-05 00:00:00+00:00,1546541.0,729400.0,816976.0,165.0,37923.0,2655.0,80714.0,0.0,1226.0,882.0,1982.0,3190.0,3547.0,3777.0,4596.0,6062.0,7617.0,5037.0,68357.0,194904.0,250356.0,264526.0,287595.0,216339.0,135929.0,70827.0,37455.0,20147.0,44.0,0,0,0,797,7418.0,5.0,760
797,2022-05-07 00:00:00+00:00,774,1523568,0.0,7131,2022-05-06 00:00:00+00:00,1547403.0,729742.0,817496.0,165.0,37987.0,2656.0,80820.0,0.0,1232.0,884.0,1986.0,3193.0,3551.0,3780.0,4606.0,6069.0,7629.0,5050.0,68379.0,194946.0,250418.0,264662.0,287759.0,216485.0,136066.0,70901.0,37503.0,20178.0,45.0,0,0,0,798,7421.0,3.0,759
798,2022-05-08 00:00:00+00:00,542,1524092,0.0,7131,2022-05-07 00:00:00+00:00,1548013.0,729997.0,817850.0,166.0,38015.0,2656.0,80889.0,0.0,1233.0,884.0,1987.0,3196.0,3553.0,3783.0,4607.0,6075.0,7635.0,5055.0,68392.0,194975.0,250459.0,264744.0,287891.0,216602.0,136144.0,70967.0,37541.0,20192.0,45.0,0,0,0,799,7426.0,5.0,809
799,2022-05-09 00:00:00+00:00,463,1524555,32.0,7163,2022-05-08 00:00:00+00:00,1548508.0,730207.0,818135.0,166.0,38026.0,2656.0,80934.0,0.0,1234.0,884.0,1987.0,3196.0,3554.0,3784.0,4609.0,6078.0,7635.0,5058.0,68404.0,194995.0,250496.0,264829.0,288003.0,216700.0,136200.0,71021.0,37554.0,20200.0,42.0,0,0,0,800,7431.0,5.0,763
800,2022-05-10 00:00:00+00:00,424,1527328,4.0,7167,2022-05-09 00:00:00+00:00,1548983.0,730407.0,818410.0,166.0,38089.0,2656.0,80978.0,0.0,1238.0,886.0,1990.0,3201.0,3559.0,3789.0,4614.0,6091.0,7645.0,5069.0,68426.0,195019.0,250521.0,264904.0,288090.0,216770.0,136263.0,71078.0,37586.0,20220.0,45.0,0,0,0,801,7435.0,4.0,754
801,2022-05-11 00:00:00+00:00,867,1529627,3.0,7170,2022-05-10 00:00:00+00:00,1549863.0,730745.0,818952.0,166.0,38136.0,2657.0,81103.0,0.0,1240.0,890.0,1991.0,3205.0,3564.0,3790.0,4619.0,6104.0,7654.0,5072.0,68454.0,195063.0,250581.0,265025.0,288283.0,216923.0,136395.0,71167.0,37632.0,20234.0,44.0,0,0,0,802,7441.0,6.0,730
802,2022-05-12 00:00:00+00:00,754,1532771,6.0,7176,2022-05-11 00:00:00+00:00,1550647.0,731068.0,819413.0,166.0,38190.0,2657.0,81206.0,0.0,1242.0,891.0,1994.0,3209.0,3571.0,3795.0,4622.0,6113.0,7669.0,5077.0,68473.0,195108.0,250636.0,265149.0,288459.0,217046.0,136506.0,71236.0,37675.0,20253.0,43.0,0,0,0,803,7443.0,2.0,674
803,2022-05-13 00:00:00+00:00,524,1535451,27.0,7203,2022-05-12 00:00:00+00:00,1551188.0,731296.0,819726.0,166.0,38232.0,2657.0,81271.0,0.0,1243.0,893.0,1996.0,3211.0,3574.0,3798.0,4626.0,6122.0,7681.0,5081.0,68481.0,195142.0,250668.0,265232.0,288573.0,217140.0,136588.0,71289.0,37703.0,20266.0,45.0,0,0,0,804,7446.0,3.0,621
804,2022-05-14 00:00:00+00:00,892,1549788,0.0,7203,2022-05-13 00:00:00+00:00,1552081.0,731676.0,820239.0,166.0,38310.0,2659.0,81378.0,0.0,1247.0,896.0,1998.0,3217.0,3578.0,3801.0,4630.0,6141.0,7697.0,5098.0,68505.0,195189.0,250726.0,265384.0,288756.0,217270.0,136710.0,71379.0,37759.0,20297.0,43.0,0,0,0,805,7452.0,6.0,638
805,2022-05-15 00:00:00+00:00,188,1549976,0.0,7203,2022-05-14 00:00:00+00:00,1552268.0,731758.0,820344.0,166.0,38326.0,2659.0,81400.0,0.0,1249.0,896.0,1998.0,3218.0,3580.0,3802.0,4632.0,6141.0,7705.0,5098.0,68513.0,195198.0,250745.0,265408.0,288783.0,217301.0,136737.0,71400.0,37778.0,20299.0,47.0,0,0,0,806,7456.0,4.0,587
806,2022-05-16 00:00:00+00:00,663,1550639,0.0,7203,2022-05-15 00:00:00+00:00,1552936.0,732028.0,820742.0,166.0,38334.0,2659.0,81468.0,0.0,1249.0,896.0,1998.0,3219.0,3581.0,3803.0,4634.0,6142.0,7706.0,5099.0,68533.0,195231.0,250784.0,265516.0,288909.0,217435.0,136849.0,71466.0,37801.0,20306.0,45.0,0,0,0,807,7460.0,4.0,616
807,2022-05-17 00:00:00+00:00,404,1551043,0.0,7203,2022-05-16 00:00:00+00:00,1553346.0,732218.0,820962.0,166.0,38423.0,2659.0,81503.0,0.0,1255.0,897.0,2001.0,3223.0,3593.0,3809.0,4644.0,6156.0,7723.0,5115.0,68546.0,195239.0,250808.0,265568.0,288975.0,217493.0,136899.0,71519.0,37846.0,20347.0,53.0,0,0,0,808,7465.0,5.0,613
808,2022-05-18 00:00:00+00:00,792,1551835,41.0,7244,2022-05-17 00:00:00+00:00,1554188.0,732551.0,821471.0,166.0,38489.0,2659.0,81610.0,0.0,1259.0,900.0,2001.0,3227.0,3596.0,3814.0,4649.0,6168.0,7741.0,5127.0,68570.0,195283.0,250847.0,265698.0,289162.0,217619.0,137033.0,71604.0,37891.0,20375.0,44.0,0,0,0,809,7468.0,3.0,602
809,2022-05-19 00:00:00+00:00,833,1558462,0.0,7244,2022-05-18 00:00:00+00:00,1555020.0,732908.0,821945.0,167.0,38500.0,2659.0,81694.0,0.0,1260.0,900.0,2001.0,3227.0,3596.0,3814.0,4652.0,6171.0,7745.0,5127.0,68592.0,195337.0,250896.0,265864.0,289335.0,217748.0,137164.0,71679.0,37920.0,20379.0,41.0,0,0,0,810,7468.0,0.0,613
810,2022-05-20 00:00:00+00:00,263,1558725,0.0,7244,2022-05-19 00:00:00+00:00,1555282.0,733029.0,822086.0,167.0,38541.0,2660.0,81718.0,0.0,1262.0,900.0,2001.0,3227.0,3601.0,3816.0,4659.0,6179.0,7758.0,5131.0,68595.0,195345.0,250909.0,265903.0,289381.0,217789.0,137215.0,71707.0,37945.0,20387.0,49.0,0,0,0,811,7472.0,4.0,576
811,2022-05-21 00:00:00+00:00,644,1559369,0.0,7244,2022-05-20 00:00:00+00:00,1555924.0,733275.0,822482.0,167.0,38565.0,2660.0,81786.0,0.0,1263.0,901.0,2002.0,3227.0,3603.0,3817.0,4662.0,6184.0,7765.0,5134.0,68608.0,195382.0,250955.0,265997.0,289522.0,217899.0,137315.0,71773.0,37970.0,20397.0,44.0,0,0,0,812,7474.0,2.0,541
